year,ersstArc.win,ersstArc.spr,ersstArc.sum,ersstArc.aut,ersstWAcoast.win,ersstWAcoast.spr,ersstWAcoast.sum,ersstWAcoast.aut,transport.win,transport.spr,transport.sum,transport.aut,CRflow.win,CRflow.spr,CRflow.sum,CRtemp.spr,CRtemp.sum,cui.win,cui.spr,cui.sum,cui.aut,mei.win,mei.spr,mei.sum,mei.aut,npgo.win,npgo.spr,npgo.sum,npgo.aut,npi.win,npi.spr,npi.sum,npi.aut,oni.win,oni.spr,oni.sum,oni.aut,pdo.win,pdo.spr,pdo.sum,pdo.aut,F.S2.ParrSu,F.S3.ParrF,T.S2.ParrSu,T.S4.ParrW,aprmayjunetempLGR,aprmayjuneflowLGR,aprmayjunBON.scrollTEMP,aprmayjunFLOW.obs
2000,-0.557699114221266,-0.225300095752738,0.0907754070457371,-0.276632072733737,0.289471944173177,0.163524627685547,0.145380814870199,-0.0712950229644775,321.830985915493,-69.3093922651934,-17.9100817438692,49.7423822714681,197175.824175824,240086.956521739,172975,11.1544117647059,19.1065217391304,-70,-2,60,-11,-1.32,-1.08666666666667,-0.6,-0.606666666666667,1.5269583,2.2449434,1.70315946666667,1.69765413333333,1008.32666666667,1012.42333333333,1016.93333333333,1011.79666666667,-1.6,-0.866666666666667,-0.566666666666667,-0.6,-1.48666666666667,0.196666666666667,-0.763333333333333,-1.02333333333333,903.783871,1186.817204,13.43333333,-4.7,11.7078022,79.08868132,13.79725275,254.640946
2001,-0.056419415035467,-0.325571911362396,-0.19639198917082001,-0.34946448994779,0.329857110977173,-0.296547651290894,-0.511201699574788,-0.364364544550578,220.312676056338,-99.5136612021858,-154.6,-19.5574229691877,133266.666666667,124454.347826087,105682.608695652,11.3790322580645,19.4318681318681,-60.6666666666667,15,63.6666666666667,-29.6666666666667,-0.83,-0.66,-0.13,-0.213333333333333,2.66099153333333,2.18220386666667,1.9216048,1.60647726666667,1004.90333333333,1014.38333333333,1016.77,1011.47666666667,-0.633333333333333,-0.333333333333333,-0.1,-0.266666666666667,0.47,-0.0533333333333333,-0.85,-1.33333333333333,636.918638,941.3591398,14.8,-6.033333333,11.85384615,47.14,13.83406593,133.8099086
2002,-0.429384940794145,-0.343471746540618,-0.0174394119745013,0.137312965831537,-0.133841514587402,-0.818067789077759,-0.499313672383626,-0.181422154108683,170.788300835655,-9.03542234332425,-91.8586956521739,25.9745762711864,136413.333333333,193963.043478261,232760.869565217,10.1838709677419,18.504347826087,-92.3333333333333,8.33333333333333,74.6666666666667,-26,-0.0566666666666667,-0.22,0.596666666666667,0.796666666666667,2.0203324,1.29942382,1.26651045,1.10242113666667,1008.24333333333,1015.74666666667,1015.57333333333,1009.77,-0.133333333333333,0.233333333333333,0.8,1.16666666666667,-0.433333333333333,-0.46,-0.02,0.786666666666667,901.7,981.2967742,13.8,-3.166666667,10.93472527,83.14714286,12.32307692,264.5187421
2003,0.459754832859697,0.34075584027959,0.495117412216362,0.401184830720397,1.00407346089681,0.494193394978841,0.535478671391805,0.218516747156779,247.57060518732,-0.15041782729805,-126.111716621253,94.8864265927978,125387.777777778,199923.913043478,173641.304347826,10.7242857142857,19.6766666666667,-143,-24,82.6666666666667,-7.33333333333333,0.76,-0.04,-0.0166666666666667,0.23,1.86609866,1.17056396666667,0.920806753333333,0.680616146666667,1003.44666666667,1013.61,1016.10333333333,1014.26333333333,0.866666666666667,0.0333333333333333,0.0333333333333333,0.333333333333333,1.98,1.19333333333333,0.84,0.453333333333333,930.0731183,886.3143369,15.03333333,-4.133333333,11.23912088,83.04736264,11.76923077,244.1939193
2004,0.0426888246645873,0.399980405486863,0.89061138164038,0.358863334820188,0.36572790145874,0.765099922815959,0.982255299886068,0.0523637135823568,337.818681318681,2.25824175824176,50.7796143250689,-41.5386740331492,139407.692307692,175010.869565217,165600,11,19.9054347826087,-153,4,39,6.33333333333333,0.0733333333333333,-0.37,0.276666666666667,0.463333333333333,0.38554044,0.23851165,0.624475453333333,-0.00749026600000001,1003.56333333333,1013.59,1015.12666666667,1013.19333333333,0.366666666666667,0.2,0.466666666666667,0.7,0.413333333333333,0.686666666666667,0.443333333333333,0.00333333333333333,1064.179928,963.1333333,13.4,-3.5,12.09626374,71.4921978,12.59340659,222.1794738
2005,0.153145954800748,0.640142127700236,0.753938463364524,0.014943702741601,0.246645291646322,0.824043273925781,0.40511687596639,-0.0289618174235026,-25.2541899441341,-59.6986301369863,13.6413043478261,-90.3681318681319,149744.444444444,170486.956521739,168739.130434783,10.9826086956522,19.5217391304348,-29,-7,63,6,0.4,0.376666666666667,0.0566666666666667,-0.503333333333333,-1.37952591666667,-1.32059538,-1.35912626666667,-1.37410492666667,1007.10333333333,1011.42,1015.51,1014.30666666667,0.633333333333333,0.366666666666667,-0.0333333333333333,-0.333333333333333,0.36,1.41666666666667,0.693333333333333,-1.09333333333333,938.4713262,939.7057348,13.56666667,-5.133333333,12.02307692,64.15340659,13.42561813,194.7404281
2006,0.160634203203793,-0.170944647131295,0.114869409868087,-0.0783661151754445,0.623570203781128,-0.186265150705973,-0.158329804738363,-0.428119579950968,-109.566666666667,-51.7547683923706,41.0353260869565,22.1923076923077,164322.222222222,269902.173913043,209097.826086957,9.58125,19.4032608695652,-80.6666666666667,-12.6666666666667,92.3333333333333,-14,-0.636666666666667,-0.626666666666667,0.146666666666667,0.736666666666667,-0.989325773333333,-0.465919593333333,-0.331047366666667,-0.794859043333333,1007.29333333333,1015.59666666667,1016.98333333333,1014.56,-0.766666666666667,-0.266666666666667,0.133333333333333,0.7,0.63,0.31,0.246666666666667,-0.403333333333333,1296.483513,1309.526882,14.23333333,-3.7,11.51010989,116.7127473,13.14065934,322.9189627
2007,-0.356325072666694,-0.493707750035428,0.064572051475788,-0.359404956883398,0.00879073143005371,-0.332984765370687,0.335458437601725,-0.254002094268799,-226.647222222222,-148.502717391304,-47.2288828337875,-110.964187327824,152325.555555556,230391.304347826,175402.173913043,9.29239130434783,19.3554347826087,-39.3333333333333,15,19.6666666666667,5,0.533333333333333,-0.34,-0.853333333333333,-1.12333333333333,-0.23496423,0.134285766666667,1.30054706666667,0.968768876666667,1007.21333333333,1012.70666666667,1015.66666666667,1011.61333333333,0.633333333333333,-0.166666666666667,-0.566666666666667,-1.33333333333333,0.0633333333333333,-0.1,0.456666666666667,-0.963333333333333,778.1860215,1176.562724,14.66666667,-5.833333333,12.34318681,56.78351648,13.17802198,241.542346
2008,-0.623958031816044,-0.781107376978315,-0.487957437011017,-0.556527411526647,-0.712082743644714,-1.10495281219482,-1.48280787467957,-0.728066841761271,-3.81792717086835,-31.3559782608696,-10.1684782608696,-112.209366391185,136938.461538462,204815.217391304,231228.260869565,8.69782608695652,18.2108695652174,-32.3333333333333,11.3333333333333,38,-2.33333333333333,-1.19,-1.21666666666667,-0.936666666666667,-1.08,0.716212183333333,1.50264143333333,1.61659216666667,1.9874529,1008.58,1015.17,1016.11333333333,1013.40333333333,-1.53333333333333,-0.966666666666667,-0.4,-0.433333333333333,-0.783333333333333,-1.2,-1.57,-1.52,1528.883513,1169.483871,13.8,-5.2,10.66692308,102.7906593,11.5956044,281.5911232
2009,-0.585674311443307,-0.669568085738982,0.142139099384176,-0.199538592086441,-0.867949287096659,-1.05798745155334,-0.587281068166097,-0.153550863265991,37.8607954545455,26.3070652173913,57.4538043478261,-27.7087912087912,149133.333333333,214923.913043478,189566.304347826,8.47934782608696,19.5141304347826,-13.6666666666667,11,47,-39.6666666666667,-0.97,-0.823333333333333,0.316666666666667,0.666666666666667,0.693034826666667,0.433582186666667,0.549215386666667,1.06448077666667,1013.04,1016.43666666667,1015.05666666667,1012.17333333333,-0.733333333333333,-0.2,0.466666666666667,1,-1.27333333333333,-1.37333333333333,-0.25,0.13,1663.318638,1253.365591,14.5,-2.7,NA,NA,12.67802198,263.7758975
2010,0.0169735035677066,-0.178637137837794,-0.557738720137497,-0.376077121975778,0.290211995442708,0.384647210439046,-0.764753182729085,-0.0987012386322021,132.819444444444,-126.705722070845,92.5597826086957,-71.75,124528.888888889,150490.217391304,216179.347826087,9.66521739130435,18.5152173913043,-137.666666666667,-6.66666666666667,66,-15.3333333333333,1.05666666666667,0.543333333333333,-2.05333333333333,-2.16666666666667,1.65565276666667,1.56630476666667,1.15391196666667,1.19921676333333,1003.13,1014.10666666667,1017.64666666667,1012.71333333333,1.46666666666667,0.4,-1,-1.66666666666667,0.576666666666667,0.613333333333333,-0.846666666666667,-1.16333333333333,1771.308244,1294.16129,12.83333333,-5.266666667,NA,NA,12.43846154,221.9325181
2011,-0.230900381077295,-0.245764277241696,-0.53660364973134,-0.520385226984134,-0.00480143229166667,-0.501899003982544,0.0569864908854167,0.144320408503215,-6.93314763231198,-72.929347826087,1.57336956521739,-132.019230769231,185825.555555556,308739.130434783,336978.260869565,8.18913043478261,17.4163043478261,-67,-50,49,-12.6666666666667,-1.79,-1.60666666666667,-0.94,-1.24666666666667,0.550170873333333,1.06441578,1.06153573333333,0.968934943333333,1010.83,1013.1,1015.68666666667,1013.20333333333,-1.36666666666667,-0.633333333333333,-0.533333333333333,-1.03333333333333,-0.986666666666667,-0.493333333333333,-1.43,-1.82,2839.562724,1363.268817,13.96666667,-4.4,NA,NA,11.31098901,387.1441123
2012,-0.497541042442979,-0.579058132980062,-0.813698415646608,-0.574507913370242,-0.343853791554769,-0.399840275446574,-0.1974991162618,-0.291045904159546,-191.989010989011,-80.0217391304348,-3.87228260869565,-5.91758241758242,144868.131868132,300380.434782609,293739.130434783,8.80434782608696,17.9141304347826,-34.6666666666667,-22,54,-11.6666666666667,-0.996666666666667,-0.456666666666667,-0.0133333333333333,-0.203333333333333,0.60911619,1.556779,1.84314586666667,1.54222606666667,1007.75,1015.21,1016.67,1013.48666666667,-0.8,-0.366666666666667,0.233333333333333,0.166666666666667,-1.34,-0.86,-1.44,-1.19666666666667,1487.191756,1419.222222,14.76666667,-5.2,NA,NA,12.01538462,349.4033967
2013,-0.415322958258377,-0.210634505337682,0.408843697624645,0.182210970473015,0.0142993132273356,-0.341259717941284,0.302862405776978,0.634090105692546,-68.7805555555556,-32.0625,-8.31521739130435,31.2225274725275,171866.666666667,221108.695652174,203380.434782609,9.57391304347826,19.5869565217391,-30,6.33333333333333,72.3333333333333,0.666666666666667,-0.0633333333333333,-0.406666666666667,-0.843333333333333,-0.24,1.21131163333333,0.656481736666667,0.57937884,-0.187568636666667,1008.45333333333,1015.29333333333,1015.98,1013.70333333333,-0.3,-0.233333333333333,-0.366666666666667,-0.233333333333333,-0.346666666666667,-0.236666666666667,-1.02333333333333,-0.486666666666667,902.4526882,1272.5982080000001,15.16666667,-3.566666667,NA,NA,13.25824176,260.084058
2014,0.393420674746064,0.80852515430286,1.24696617400509,1.34141088792647,-0.749026417732239,0.328831752141317,0.214984814325968,1.22571913401286,21.0777777777778,-47.9266304347826,7.55342465753425,-26.5564738292011,128852.222222222,264576.086956522,214076.086956522,9.34065934065934,19.4554347826087,-25,-9,80.3333333333333,-28.3333333333333,-0.43,-0.14,0.156666666666667,0.0866666666666667,-0.703257916666667,-0.281196853333333,-0.365014323333333,-0.0131346966666667,1008,1012.61,1015.84333333333,1010.58,-0.366666666666667,0.0666666666666667,0.1,0.4,0.09,1.3,0.73,1.43,1343.591398,1238.566667,14.5,-1,NA,NA,12.71978022,284.1343832
2015,1.36566235895815,1.32081554251156,1.58903502047747,1.32779742876689,1.80121906598409,1.3749049504598,1.08984438578288,0.983837207158407,-54.5888888888889,-58.1634877384196,36.6839237057221,-28.5540166204986,197633.333333333,188054.347826087,139808.695652174,10.5978260869565,21.1978260869565,-45.6666666666667,28.6666666666667,80,2.66666666666667,0.206666666666667,0.48,1.83333333333333,2.06666666666667,-0.72592212,-1.16414438333333,-1.5501161,-1.88779286666667,1005.71666666667,1014.72333333333,1015.72333333333,1013.82666666667,0.633333333333333,0.8,1.5,2.33333333333333,2.42,1.54666666666667,1.64666666666667,1.42333333333333,978.002509,1151.202509,13.9,-2.6,NA,NA,14.72857143,176.0010417
2016,0.843547552755509,1.11848229861808,1.1969302237719,0.880375869794824,1.12778131167094,1.59650659561157,0.404890775680542,0.817685604095459,-41.2038567493113,-34.8109589041096,-5.16076294277929,-48.6561604584527,148986.813186813,245619.565217391,158043.47826087,10.7760869565217,19.9978260869565,-178,-4.66666666666667,71.6666666666667,-82.3333333333333,1.88333333333333,1.3,-0.143333333333333,-0.483333333333333,0.0210586133333333,-0.202784843333333,-0.662614576666667,0.246645146666667,1002.82333333333,1012.05666666667,1018.85333333333,1011.45,2.43333333333333,1.06666666666667,-0.3,-0.7,1.43,2.45666666666667,1.26666666666667,0.963333333333333,1021.5,1529,13,-3.933333333,NA,NA,14.14615385,244.8046196
2017,0.388245459260612,0.503101595037285,0.679828844399288,0.514469772097708,0.659677902857463,0.284090042114258,0.206010341644287,0.442110776901245,142.454038997214,-61.6494565217391,-53.7445652173913,-1.66386554621849,180400,387184.782608696,225163.043478261,8.91,19.6565217391304,-45,-21.6666666666667,74.3333333333333,-34.3333333333333,-0.386666666666667,-0.206666666666667,-0.586666666666667,-0.686666666666667,-0.82594484,-0.488189323333333,-0.42353941,-1.3312714,1010.34,1012.39,1015.70333333333,1015.21666666667,-0.333333333333333,0.266666666666667,0.166666666666667,-0.666666666666667,0.88,0.913333333333333,0.326666666666667,0.173333333333333,2639.333333,1751.333333,15.03333333,-3.933333333,NA,NA,12.2021978,390.1698128
2018,0.638821300829964,0.624181168928914,0.687433810069643,1.05159245797958,0.627615610758464,0.406499306360881,0.772473653157552,0.637579441070557,21.1648044692737,-29.9728260869565,-3.44262295081967,-33.0824175824176,193144.444444444,212000,NA,3.83333333333333,NA,-55.3333333333333,14.3333333333333,64.3333333333333,-3,-0.733333333333333,-0.996666666666667,-0.106666666666667,0.396666666666667,-2.134316,-2.00776223333333,-1.69527006666667,-2.3052369,1010.41666666667,1015.28666666667,1017.35666666667,1012.65333333333,-0.9,-0.366666666666667,0.133333333333333,0.666666666666667,0.523333333333333,0.0566666666666667,0.0833333333333333,0.09,1333.4,1262,14.06666667,NA,NA,NA,12.72637363,NA
2019,0.910496988789789,NA,NA,NA,0.89228367805481,NA,NA,NA,NA,28.4673913043478,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0.13,NA,NA,NA,-1.9662518,NA,NA,NA,NA,1010.06,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
