# Merged set of all available records in the PSECrepository
# Variable descriptions and source data available at https://github.com/SOLV-Code/Open-Source-Env-Cov-PacSalmon
# File generated on Wed May 22 22:00:13 2024
Year,PDOMeanNovToMar,EntrIslSSTMeanAprToJun,PineIslSSTMeanAprToJun,SSSIndexJulToAug,SSSIndexJulToSep,PDOSumDecToMarch,PDOSumMayToSep,ONIAvgJanToJun,SST7BuoysMeanMayToSep,Upper20mTempAvgNovToMar,Upper20mTempAvgMayToSep,DeepTempAvgMayToSep,DeepSalinityAvgMayToSept,NOAAOceanCondIdx,ColumbiaRFlowMeanDecToFeb,ColumbiaRFlowMeanMarToMay,ColumbiaRFlowMeanJunToAug,ColumbiaRTempMeanMarToMay,ColumbiaRTempMeanJunToAug,CoastUpIdxMeanDecToFeb,CoastUpIdxMeanMarToMay,CoastUpIdxMeanJunToAug,CoastUpIdxMeanSepToNov,NPacGyreOscMeanDecToFeb,NPacGyreOscMeanMarToMay,NPacGyreOscMeanJunToAug,NPacGyreOscMeanSepToNov,OcNinoIdxMeanDecToFeb,OcNinoIdxMeanMarToMay,OcNinoIdxMeanJunToAug,OcNinoIdxMeanSepToNov,WashTranspMeanDecToFeb,WashTranspMeanMarToMay,WashTranspMeanJunToAug,WashTranspMeanSepToNov,PDOMeanDecToFeb,PDOMeanMarToMay,PDOMeanJunToAug,PDOMeanSepToNov,MEIv2MeanDecToFeb,MEIv2MeanMarToMay,MEIv2MeanJunToAug,MEIv2MeanSepToNov,Pacea_ALPI_Anomaly,Pacea_NPI_Value,Pacea_NPI_Anomaly
1985,0.862,11.793,8.78,31.332,31.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,190355.555555556,210619.565217391,133732.608695652,NA,NA,-26.3333333333333,5,60.3333333333333,0,0.170517743,0.23567779,-0.0329928013333333,-1.30448022333333,-0.966666666666667,-0.8,-0.533333333333333,-0.333333333333333,72.8796561604585,-57.2513661202186,-45.4016393442623,72.6043956043956,1.01,0.253333333333333,0.686666666666667,-0.00666666666666667,-0.415,-0.99,-0.195,-0.02,-1.64,1010.01,1.11
1986,0.908,11.66,8.74,30.74,30.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,167600,276945.652173913,180168.47826087,NA,NA,-159.333333333333,-7.33333333333333,58.3333333333333,-4.33333333333333,-1.29948936666667,-0.64380841,-0.87517878,-0.52108112,-0.466666666666667,-0.2,0.2,0.9,136.810584958217,-82.7527173913043,-15.1413043478261,-0.65564738292011,1.03666666666667,1.63,0.83,0.996666666666667,-0.33,-0.355,0.805,0.61,5.2,1004.79,-4.11
1987,1.854,12.563,9.477,30.98,31.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,155311.111111111,175217.391304348,123996.739130435,NA,NA,-110.333333333333,-5.33333333333333,59,-23,0.332657383333333,0.343507176666667,0.386701816666667,0.270996813333333,1.2,1,1.46666666666667,1.46666666666667,105.83008356546,-70.5869565217391,-38.0788043478261,-25.1577464788732,1.8,2.03666666666667,1.85666666666667,1.75666666666667,1.03,1.785,1.7,0.99,3.62,1005.97,-2.93
1988,1.266,12.407,9.367,31.38,31.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,147081.318681319,153645.652173913,125751.086956522,NA,NA,-67,-5,50.3333333333333,-25,0.864785786666667,1.44001996,1.62013856666667,1.34861133333333,0.8,-0.366666666666667,-1.23333333333333,-1.5,54.1813186813187,-91.6630434782609,-88.4726775956284,-23.6741573033708,1.14666666666667,1.18666666666667,0.523333333333333,-0.163333333333333,0.45,-0.185,-1.78,-1.575,1.21,1008.13,-0.77
1989,-0.65,13.49,8.93,31.227,31.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,160308.888888889,211663.043478261,133401.086956522,NA,NA,-17,-10.6666666666667,51,5,0.90987403,0.765536273333333,0.817697393333333,0.265145736666667,-1.63333333333333,-0.833333333333333,-0.333333333333333,-0.2,120.813888888889,-27.4076086956522,-48.383152173913,-9.53168044077135,-0.8,-0.226666666666667,0.426666666666667,-0.19,-1.075,-1.065,-0.925,-0.445,-2.68,1011.74,2.84
1990,-0.456,13.033,9.307,31.2,31.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,160833.333333333,212467.391304348,212725,NA,NA,-31.6666666666667,5.33333333333333,47.6666666666667,-3,-0.0613260966666667,0.266075201666667,-0.218046076,-0.339476523333333,0.0666666666666667,0.3,0.333333333333333,0.366666666666667,33.5777777777778,-31.3188010899183,-31.1766304347826,-57.3324175824176,-0.386666666666667,0.03,0.273333333333333,-0.666666666666667,0.27,0.1,0.115,0.035,-0.87,1010.9,2
1991,-1.574,12.543,9.07,30.628,30.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,206300,252043.47826087,221434.782608696,NA,NA,-41.3333333333333,19.6666666666667,55,7.33333333333333,-0.86051957,-0.357650574666667,-0.48043838,-0.736994306666667,0.366666666666667,0.333333333333333,0.633333333333333,0.866666666666667,49.2972222222222,-14.7065217391304,-57.4986376021798,-6.58241758241758,-1.81333333333333,-0.753333333333333,-0.403333333333333,0.52,0.12,0.28,0.65,1.13,0.45,1011.24,2.34
1992,0.308,13.917,9.957,30.837,30.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,142432.967032967,172493.47826087,138784.782608696,NA,NA,-118,19.6666666666667,69.3333333333333,-11,-0.05881037,-1.35001079,-1.35351916666667,-1.06543113333333,1.6,1.3,0.4,-0.2,-64.9505494505494,-49.5407608695652,-5.25136612021858,-36.0027472527473,0.15,0.986666666666667,1.53333333333333,0.896666666666667,1.645,1.835,0.42,0.77,2.14,1006.45,-2.45
1993,0.492,13.233,9.85,30.605,30.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,141117.777777778,202223.913043478,172590.217391304,NA,NA,-46,-34.3333333333333,51.3333333333333,13,-2.2754968,-1.19672488666667,-1.624994,-2.46680016666667,0.1,0.633333333333333,0.4,0.1,134.395543175487,-90.4386920980926,-20.8497267759563,12.2857142857143,0.256666666666667,1.36666666666667,2.46,1.40333333333333,0.88,1.23,0.76,0.825,-0.94,1008.75,-0.15
1994,0.982,13.353,9.55,31.275,31.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,125124.444444444,163027.173913043,144456.52173913,NA,NA,-63.6666666666667,6.33333333333333,61,-6,-1.9444107,-1.20140714666667,-0.727166983333333,-1.30134286666667,0.1,0.3,0.4,0.766666666666667,15.8551532033426,-56.6021798365123,-21.5108695652174,1.99175824175824,0.956666666666667,1.02666666666667,-0.09,-1.54666666666667,-0.075,0.015,0.86,1.23,-0.63,1010.36,1.46
1995,-0.606,13.68,9.62,31.008,31.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,151348.888888889,208489.130434783,205978.260869565,NA,NA,-151,11.3333333333333,42,-24.3333333333333,-1.02555351,-1.79461756666667,-1.18448166666667,-0.56302038,0.933333333333333,0.3,-0.233333333333333,-0.933333333333333,85.1727019498607,16.5776566757493,-19.0980926430518,-0.324175824175824,-0.606666666666667,1.01333333333333,1.06333333333333,0.45,0.625,0.17,-0.45,-0.66,1.59,1008.56,-0.34
1996,0.446,12.51,9.827,31.22,31.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,281318.681318681,323902.173913043,263173.913043478,NA,18.78,-95.3333333333333,-6.33333333333333,95.6666666666667,4.66666666666667,-0.49204,-0.953215386666667,-0.89747334,-1.02505771333333,-0.9,-0.433333333333333,-0.3,-0.4,86.5276243093923,4.76775956284153,7.83106267029973,3.86813186813187,0.5,1.55,0.576666666666667,-9.25411729306898e-18,-0.82,-0.76,-0.68,-0.305,0.86,1007.77,-1.13
1997,0.244,12.81,9.73,30.253,30.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,245544.444444444,356086.956521739,314271.739130435,10.2969230769231,17.8223684210526,-49.6666666666667,-14.3333333333333,24,-38,-1.3694127,-0.667120213333333,-0.832194043333333,-0.300568756666667,-0.466666666666667,0.333333333333333,1.56666666666667,2.26666666666667,219.003412969283,-53.5820895522388,-25.4944444444444,105.00835654596101,0.16,1.17666666666667,2.63333333333333,1.64,-0.69,0.43,2.155,2.035,0.49,1008.67,-0.23
1998,1.238,13.247,9.877,31.155,31.203,5.07,-0.8,1.116666667,13.76867308,12.2959039,10.40357818,8.613591782,33.53637155,26,182300,232695.652173913,217684.782608696,11.290625,19.8688888888889,-139.333333333333,9.33333333333333,83,-37.3333333333333,0.896218193333333,0.564137516666667,0.261613696666667,0.286860810666667,2.16666666666667,0.966666666666667,-0.666666666666667,-1.4,116.393767705382,-4.73121387283237,20.6502732240437,112.815934065934,1.02,1.32666666666667,0.0466666666666667,-1.04,2.33,2.405,-1.585,-1.255,4.58,1005.48,-3.42
1999,-0.454,12.12,8.447,30.76,30.688,-1.75,-6.79,-1.066666667,13.20417683,10.30529062,10.06769873,7.627874994,33.85741997,5,199811.111111111,273565.217391304,265608.695652174,10.1820895522388,18.0173913043478,-148,-1.33333333333333,55,-17.3333333333333,1.38527183,1.7417763,1.57330333333333,1.26811226666667,-1.46666666666667,-1.03333333333333,-1.06666666666667,-1.33333333333333,226.480555555556,18.1320224719101,-75.6876712328767,68.7301136363636,-0.473333333333333,-0.473333333333333,-0.973333333333333,-1.93666666666667,-1.22,-1.26,-1.125,-1.32,0.13,1009.45,0.55
2000,-1.244,12.24,8.78,31.042,30.992,-4.17,-3.64,-1.066666667,13.32789769,10.12394128,10.15571187,7.741633336,33.7818395,8,197175.824175824,240086.956521739,172975,11.1544117647059,19.1065217391304,-70,-2,60,-11,1.5269583,2.2449434,1.70315946666667,1.69765413333333,-1.6,-0.866666666666667,-0.566666666666667,-0.6,321.830985915493,-69.3093922651934,-17.9100817438692,49.7423822714681,-1.48666666666667,0.196666666666667,-0.763333333333333,-1.02333333333333,-1.265,-0.95,-0.33,-0.73,0.26,1008.45,-0.45
2001,0.266,12.333,8.813,31.578,31.482,1.86,-4.58,-0.4,12.97676974,10.22219663,9.764306758,7.557718356,33.85520331,7,133266.666666667,124454.347826087,105682.608695652,11.3790322580645,19.4318681318681,-60.6666666666667,15,63.6666666666667,-29.6666666666667,2.66099153333333,2.18220386666667,1.9216048,1.60647726666667,-0.633333333333333,-0.333333333333333,-0.1,-0.266666666666667,220.312676056338,-99.5136612021858,-154.6,-19.5574229691877,0.47,-0.0533333333333333,-0.85,-1.33333333333333,-0.845,-0.595,0.165,-0.285,1.5,1007.08,-1.82
2002,-0.598,12.533,8.7,30.952,30.973,-1.73,-0.94,0.183333333,13.04661182,10.07917918,8.97108534,7.462423293,33.85120977,3,136413.333333333,193963.043478261,232760.869565217,10.1838709677419,18.504347826087,-92.3333333333333,8.33333333333333,74.6666666666667,-26,2.0203324,1.29942382,1.26651045,1.10242113666667,-0.133333333333333,0.233333333333333,0.8,1.16666666666667,170.788300835655,-9.03542234332425,-91.8586956521739,25.9745762711864,-0.433333333333333,-0.46,-0.02,0.786666666666667,-0.095,-0.23,0.695,0.775,-0.37,1009.2,0.3
2003,1.792,12.66,9.45,31.322,31.31,7.45,2.54,0.266666667,13.56115291,10.72675073,9.621274284,7.809176739,33.68387006,19,125387.777777778,199923.913043478,173641.304347826,10.7242857142857,19.6766666666667,-143,-24,82.6666666666667,-7.33333333333333,1.86609866,1.17056396666667,0.920806753333333,0.680616146666667,0.866666666666667,0.0333333333333333,0.0333333333333333,0.333333333333333,247.57060518732,-0.15041782729805,-126.111716621253,94.8864265927978,1.98,1.19333333333333,0.84,0.453333333333333,0.71,-0.325,0.01,0.275,2.8,1005.06,-3.84
2004,0.474,14.577,9.3,31.303,31.198,1.85,1.18,0.2,14.67848545,10.86371172,11.316467,7.881248824,33.6637949,21.5,139407.692307692,175010.869565217,165600,11,19.9054347826087,-153,4,39,6.33333333333333,0.38554044,0.23851165,0.624475453333333,-0.00749026600000001,0.366666666666667,0.2,0.466666666666667,0.7,337.818681318681,2.25824175824176,50.7796143250689,-41.5386740331492,0.413333333333333,0.686666666666667,0.443333333333333,0.00333333333333333,0.06,-0.335,0.585,0.425,2.83,1008.56,-0.34
2005,0.362,13.367,9.617,30.605,30.677,2.44,1.93,0.466666667,13.58226399,10.59440829,10.72929709,7.969121695,33.77227351,23,149744.444444444,170486.956521739,168739.130434783,10.9826086956522,19.5217391304348,-29,-7,63,6,-1.37952591666667,-1.32059538,-1.35912626666667,-1.37410492666667,0.633333333333333,0.366666666666667,-0.0333333333333333,-0.333333333333333,-25.2541899441341,-59.6986301369863,13.6413043478261,-90.3681318681319,0.36,1.41666666666667,0.693333333333333,-1.09333333333333,0.34,0.155,-0.015,-0.73,0.9,1008.15,-0.75
2006,0.08800000000000001,13.07,9.133,31.095,31.114,1.94,0.64,-0.3,12.72942277,10.60946295,9.972286334,7.833391104,33.84802322,14,164322.222222222,269902.173913043,209097.826086957,9.58125,19.4032608695652,-80.6666666666667,-12.6666666666667,92.3333333333333,-14,-0.989325773333333,-0.465919593333333,-0.331047366666667,-0.794859043333333,-0.766666666666667,-0.266666666666667,0.133333333333333,0.7,-109.566666666667,-51.7547683923706,41.0353260869565,22.1923076923077,0.63,0.31,0.246666666666667,-0.403333333333333,-0.59,-0.635,0.335,0.79,0.37,1010.11,1.21
2007,-0.078,12.95,8.627,30.185,30.304,-0.17,1.63,0.083333333,13.64097859,10.03768906,10.06684928,7.57536466,33.87874667,13,152325.555555556,230391.304347826,175402.173913043,9.29239130434783,19.3554347826087,-39.3333333333333,15,19.6666666666667,5,-0.23496423,0.134285766666667,1.30054706666667,0.968768876666667,0.633333333333333,-0.166666666666667,-0.566666666666667,-1.33333333333333,-226.647222222222,-148.502717391304,-47.2288828337875,-110.964187327824,0.0633333333333333,-0.1,0.456666666666667,-0.963333333333333,0.505,-0.4,-0.855,-1.13,0.55,1009.83,0.93
2008,-0.828,12.117,8.037,31.317,31.268,-3.06,-5.89,-0.983333333,12.44574041,9.326896191,9.298367109,7.476170047,33.86705526,1,136938.461538462,204815.217391304,231228.260869565,8.69782608695652,18.2108695652174,-32.3333333333333,11.3333333333333,38,-2.33333333333333,0.716212183333333,1.50264143333333,1.61659216666667,1.9874529,-1.53333333333333,-0.966666666666667,-0.4,-0.433333333333333,-3.81792717086835,-31.3559782608696,-10.1684782608696,-112.209366391185,-0.783333333333333,-1.2,-1.57,-1.52,-1.175,-1.055,-0.975,-1.08,-1.1,1009.3,0.4
2009,-1.332,13.13,NA,31.055,30.786,-5.41,-0.19,-0.233333333,13.44213275,10.19124751,9.896447049,7.733894928,33.71984978,10,149133.333333333,214923.913043478,189566.304347826,8.47934782608696,19.5141304347826,-13.6666666666667,11,47,-39.6666666666667,0.693034826666667,0.433582186666667,0.549215386666667,1.06448077666667,-0.733333333333333,-0.2,0.466666666666667,1,37.8607954545455,26.3070652173913,57.4538043478261,-27.7087912087912,-1.27333333333333,-1.37333333333333,-0.25,0.13,-0.92,-0.765,0.505,0.805,-3.96,1013.47,4.57
2010,0.354,12.097,9.003,30.515,30.463,2.17,-4.05,0.55,12.75560318,11.01262498,10.4233498,7.651098018,33.72274675,15,124528.888888889,150490.217391304,216179.347826087,9.66521739130435,18.5152173913043,-137.666666666667,-6.66666666666667,66,-15.3333333333333,1.65565276666667,1.56630476666667,1.15391196666667,1.19921676333333,1.46666666666667,0.4,-1,-1.66666666666667,132.819444444444,-126.705722070845,92.5597826086957,-71.75,0.576666666666667,0.613333333333333,-0.846666666666667,-1.16333333333333,1.11,0.16,-2.415,-2.105,4.08,1006.49,-2.41
2011,-0.894,12.293,8.483,31.065,31.105,-3.65,-6.95,-0.716666667,13.2285461,10.02330954,9.9498684,7.808944294,33.75281555,6,185825.555555556,308739.130434783,336978.260869565,8.18913043478261,17.4163043478261,-67,-50,49,-12.6666666666667,0.550170873333333,1.06441578,1.06153573333333,0.968934943333333,-1.36666666666667,-0.633333333333333,-0.533333333333333,-1.03333333333333,-6.93314763231198,-72.929347826087,1.57336956521739,-132.019230769231,-0.986666666666667,-0.493333333333333,-1.43,-1.82,-1.73,-1.51,-0.87,-1.29,-0.62,1011.13,2.23
2012,-1.48,11.673,8.443,30.29,30.302,-5.07,-7.58,-0.433333333,13.34482771,9.620569549,9.923543933,7.556963332,33.74855309,4,144868.131868132,300380.434782609,293739.130434783,8.80434782608696,17.9141304347826,-34.6666666666667,-22,54,-11.6666666666667,0.60911619,1.556779,1.84314586666667,1.54222606666667,-0.8,-0.366666666666667,0.233333333333333,0.166666666666667,-191.989010989011,-80.0217391304348,-3.87228260869565,-5.91758241758242,-1.34,-0.86,-1.44,-1.19666666666667,-0.875,-0.395,0.12,-0.145,0.27,1010.33,1.43
2013,-0.452,12.727,NA,30.46,30.483,-1.67,-4,-0.3,13.71511667,10.12041676,10.427661,7.936553383,33.75643361,9,171866.666666667,221108.695652174,203380.434782609,9.57391304347826,19.5869565217391,-30,6.33333333333333,72.3333333333333,0.666666666666667,1.21131163333333,0.656481736666667,0.57937884,-0.187568636666667,-0.3,-0.233333333333333,-0.366666666666667,-0.233333333333333,-68.7805555555556,-32.0625,-8.31521739130435,31.2225274725275,-0.346666666666667,-0.236666666666667,-1.02333333333333,-0.486666666666667,-0.06,-0.535,-0.675,-0.165,-0.12,1010.31,1.41
2014,0.226,12.767,9.403,30.645,30.715,1.24,2.89,-0.283333333,14.02819022,9.615473495,10.94522461,8.379953273,33.53053029,18,128852.222222222,264576.086956522,214076.086956522,9.34065934065934,19.4554347826087,-25,-9,80.3333333333333,-28.3333333333333,-0.703257916666667,-0.281196853333333,-0.365014323333333,-0.0131346966666667,-0.366666666666667,0.0666666666666667,0.1,0.4,21.0777777777778,-47.9266304347826,7.55342465753425,-26.5564738292011,0.09,1.3,0.73,1.43,-0.47,-0.17,0.23,0.2,-0.57,1009.81,0.91
2015,2.1959999999999997,14.57,10.457,31.605,31.448,9.26,5.96,0.666666667,13.89484867,12.72678187,10.20576154,8.137868261,33.71075179,25,197633.333333333,188054.347826087,139808.695652174,10.5978260869565,21.1978260869565,-45.6666666666667,28.6666666666667,80,2.66666666666667,-0.72592212,-1.16414438333333,-1.5501161,-1.88779286666667,0.633333333333333,0.8,1.5,2.33333333333333,-54.5888888888889,-58.1634877384196,36.6839237057221,-28.5540166204986,2.42,1.54666666666667,1.64666666666667,1.42333333333333,0.14,0.655,1.815,1.995,0.34,1007.86,-1.04
2016,1.51,14.08,10.707,31.258,31.265,6.69,3.31,1.216666667,13.82534761,12.02582561,10.29691985,7.880979967,33.82894974,24,148986.813186813,245619.565217391,158043.47826087,10.7760869565217,19.9978260869565,-178,-4.66666666666667,71.6666666666667,-82.3333333333333,0.0210586133333333,-0.202784843333333,-0.662614576666667,0.246645146666667,2.43333333333333,1.06666666666667,-0.3,-0.7,-41.2038567493113,-34.8109589041096,-5.16076294277929,-48.6561604584527,1.43,2.45666666666667,1.26666666666667,0.963333333333333,1.88,1.3,-0.395,-0.56,4.13,1006.59,-2.31
2017,1.052,12.17,10.217,30.968,31.06,3.38,1.66,0.133333333,13.58565066,11.46567218,10.14293879,8.056105065,33.84759483,21.5,180400,387184.782608696,225163.043478261,8.91,19.6565217391304,-45,-21.6666666666667,74.3333333333333,-34.3333333333333,-0.82594484,-0.488189323333333,-0.42353941,-1.3312714,-0.333333333333333,0.266666666666667,0.166666666666667,-0.666666666666667,142.454038997214,-61.6494565217391,-53.7445652173913,-1.66386554621849,0.88,0.913333333333333,0.326666666666667,0.173333333333333,-0.405,-0.02,-0.735,-0.63,-2.51,1010.26,1.36
2018,0.33399999999999996,12.913,9.74,30.55,30.474,1.52,-0.51,-0.45,13.70750217,10.62783154,10.33529363,8.106109953,33.85225029,16.5,193144.444444444,212000,NA,3.83333333333333,NA,-55.3333333333333,14.3333333333333,64.3333333333333,-3,-2.134316,-2.00776223333333,-1.69527006666667,-2.3052369,-0.9,-0.366666666666667,0.133333333333333,0.666666666666667,21.1648044692737,-29.9728260869565,-3.44262295081967,-33.0824175824176,0.523333333333333,0.0566666666666667,0.0833333333333333,0.09,-0.735,-1.105,0.1,0.335,-2.2,1012.98,4.08
2019,0.392,12.923,NA,30.752,30.713,2.01,2.11,0.716666667,14.67729003,10.98598149,11.30509046,8.044206699,33.78910344,20,NA,NA,NA,NA,NA,NA,15,NA,NA,-1.9662518,NA,NA,NA,0.8,NA,NA,NA,NA,28.4673913043478,NA,NA,NA,NA,NA,NA,0.305,0.29,0.265,0.36,1.25,1009.4,0.5
2020,-0.122,12.88,10.19,30.065,30.115,-0.76,-3.33,0.283333333,13.4,9.371564511,10.86625507,8.675759983,33.54421959,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,-0.17,-1.005,-1.18,-2.05,1011.76,2.86
2021,-0.778,12.977,9.983,30.657,30.699,-2.77,-6.52,-0.72,12.95,10.12137,9.666088433,7.499560022,33.89827919,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.075,-1.015,-1.44,-1.44,0.67,1010.64,1.74
2022,-1.568,11.333,9.54,30.585,30.772,-5.32,-9.12,-0.98,13.73,10.54841797,10.84980968,8.155799961,33.6166893,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.995,-1.645,-2,-1.645,-0.47,1010.52,1.62
2023,NA,13.003,9.417,31.44,31.453,-5.63,-9.22,0.05,13.64,9.863849941,9.789848278,8.14158926,33.71270785,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,-0.21,0.44,0.6,NA,1011.92,3.02
1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.17,0.27
